Gene	Family Member	PMID	Species	Organ	Tissues/Cell line	Experiment	# Replicates	Control	Quality/Fold Change
Vwf	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.6487946465
Emcn	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	3.7214587637
AW552889	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.1557565299
Inhbb	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.016944135
Srl	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.6717161679
Iqcf5	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-5.2902567801
Tenc1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	3.1219149832
Col6a1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	6.508796236
Frmd5	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.2009667872
Cyp26b1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.0158964022
Enpp2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.8664809012
Srebf1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.0226073138
4930509E16Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-4.424047115
Shisa3	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.2403138788
AB041803	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.4686986674
Spns2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.040351199
Scara3	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	5.6254733671
Fkbp9	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	6.4827665672
Pih1d2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.8041261428
5430420F09Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.1423307768
Cenpm	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.0678872128
Mttp	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.5333707923
Anubl1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-3.1960871549
Mvk	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.8124617977
Clgn	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.1054770743
Ctsz	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.0498263059
Clec1b	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	7.7211246282
Prelid2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-4.3156866693
Prelp	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.1627284
Tcrg-V4	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-3.8371398137
Cish	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-3.6948313134
LOC664787	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.7695877524
Zfp521	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-9.5322381781
H2-Eb1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.0816499708
Arap2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.0412808177
Pmepa1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.7283754127
Pvrl3	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-4.3617694032
Epas1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	27.7444394521
Nrp1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	4.1907668195
Lyz1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	105.8228413789
Rbks	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.4850415949
Mreg	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-3.7065449311
Emp1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	2.399046922
P2ry6	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	4.5591891043
Ahsa2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.9784655037
Ell2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-2.2797312344
Crhbp	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	4	Myc lymphoma vs Wt	-37.6833024818
Invs	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-3.8074586005
Anxa4	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.3879847941
Dusp2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3576615561
9030417H13Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5189669616
C76614	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.06846945
D430047L21Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4037799783
2900057C01Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.144549773
Grb10	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5613032971
D14Ertd436e	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.8124943537
Egr4	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2632187487
D030007L05Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0237908479
E030031F02Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.4066682824
Dbt	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4698956083
C79015	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.3646634927
A530054K11Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.6809675365
Cbr3	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.0762591098
Ccnt1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.367658076
Bscl2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.028808718
Kif2c	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.2495564272
Csf2rb2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5128771636
Ecm2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8832135572
Etohd2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4903571352
B4galt1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-3.5838660091
1700061G19Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.6957215817
4933401P06Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5087632827
4933409L14Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.3627440429
Klk9	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.9026115254
4933433H22Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1070145475
Tmem189	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1555240361
C920006O11Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0121057769
Cd99	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.3652700339
Asb11	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1730579529
Grip2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0685740688
Brwd1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1179296955
Hars2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3352110214
I1C0022H11Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.0077557858
Dexi	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1286004155
Zdhhc6	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0135497245
4931432P07Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5152308188
9030407C09Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.1204968384
Cd86	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1417471965
C78505	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1239509265
D11Wsu99e	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2357932743
A930012M21Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0938939855
9330109K16Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0545115628
Casp4	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.9586615052
0610037L13Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5361721924
Crygn	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1967181856
Bms1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4184377439
Il31ra	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.9466729597
D17Wsu104e	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4937932287
Arpc1b	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2564594459
8430427H17Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2642777415
Nfs1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4516276822
Maged1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0293347989
Exoc3l2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1613414005
Ipp	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1017182079
4930570E01Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1457732791
Iqcc	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4618458425
Ccrn4l	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0611256044
Fbxo5	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3362315977
5330430B06Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.181811101
Gria4	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-3.3041135096
Anubl1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0435873352
Hnf1a	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1599308869
4833422M21Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.285107442
Abcc8	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0015419455
4933401L05Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4858674123
0610040J01Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8314192779
Kcns1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2646404246
Hsfy2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1197482727
Asah2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8779126415
4930417O22Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0877124981
LOC100048701	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1501045053
8430406H22Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4644311051
9030411M13Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.6401423166
Mc3r	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.011668364
Gabra3	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1952911659
Ash1l	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1547142391
9630002D21Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0622264334
C86400	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.7814852401
Iqsec2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.6912035586
Capn1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8918451456
9630041G16Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.0909334695
4930453N24Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	9.4006538173
Gpr143	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.4866507263
Atg10	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0153551558
Cpne1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.6792179559
D830039M14Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0865540607
6330563C09Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.3965159992
Gabrg1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2235802914
1700001G11Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4378264948
Klhl29	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1929329476
0610037M15Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.8080842092
9230112J17Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0539549657
E130307A14Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.3516027987
Gas1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3169789705
9630050E16Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.545453569
6720454L07Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-3.5464990226
Dkk1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.238365839
Cbln4	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.601724137
Gm129	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.6912849502
C87033	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0429534759
Aqp1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0099941465
Cldn15	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.1266678109
Cdh7	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.2363152855
6330577E15Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.360470176
D13Ertd212e	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.2956975745
Ccnb1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2042938355
Klk10	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.531052355
4930519P11Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5950315882
Cops6	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1841996995
Bsdc1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.7544856558
9030411K21Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.9432394625
Fubp3	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1994291064
4932435O22Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.0315357798
D8Ertd107e	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	13.579464184
Fam164b	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4500449194
9130004C02Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0268256616
Edem2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1148457622
D330012F22Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5497004272
Aym1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.0977627373
Cnnm2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3300188881
Jph4	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.7353863201
D830046C22Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.4944230248
Mettl14	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0806473317
E430022K19Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5297126175
Rpl21	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.623079394
Fam83d	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.616164606
Lefty2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3680407376
Fam26d	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1331238034
E030010A14Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8259569732
LOC433408	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.6817079001
Defa-rs12	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2519199981
Crkrs	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.271215815
H2afz	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.209423608
Gm2629	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.0968601614
6430598H11Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.3969078581
Smad9	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.1192843003
Glt8d1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.944506177
D7Ertd661e	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1156095604
Gpr137c	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4416350457
Gm2090	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5642681767
D10Ertd533e	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.229812883
9130004J05Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1915194758
Mthfs	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.2581676724
6430510B20Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4965950781
Hdac9	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.9758454453
4933431G14Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1138839112
Dlg3	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.6773831497
Defa-rs10	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.6081216275
8430436N08Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.5451994633
Ensa	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.3989082408
6330565B04Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.2481836415
Mfsd11	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0670813971
Cnn3	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0225839011
4833420G17Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.269846205
Kdm5c	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.0841795215
Cuedc1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0748070112
9030404E10Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.411169044
Cldn8	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.7357313868
4933407O12Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.3098997008
AA517841	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-4.0351676088
Crabp1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0070463025
Tgm4	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.2925216368
Ccdc77	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.1153286846
4933429F08Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.6392717427
Cdt1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0296435302
4933406C10Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.2953705151
Htr1b	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4426515086
Edc4	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5232889964
4930448N21Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1382273385
Fut11	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.692561505
Etv2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.4045857915
9630041N07Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.8910896577
Aytl1b	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	4.3048848561
Defb35	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.2539519339
Atp5g2	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0177403007
AW125646	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	3.064017421
Idua	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1066954952
9230110F11Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1541270615
Cyp17a1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.1278125323
6430501K19Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.0729641262
4930412C18Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-3.275532016
Cdk5rap1	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.5439162051
Edem3	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.220538292
C030013D06Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	-2.8257865624
9330159M07Rik	Myc	22863009	Mouse	Bone marrow	B220+	Microarray	5	Myc pre malignant vs Wt	2.5241956715
